"Cliente","Marca1","Marca2","Marca3","Marca_Inno1","Marca_Inno2"
18459,0,0,0,0,0
18466,0.451428571428571,0,0.451428571428571,0,0
18467,0.451428571428571,0,0.312380952380952,0.451428571428571,0.451428571428571
18480,0.127619047619048,0.127619047619048,0.451428571428571,0.161904761904762,0.312380952380952
18483,0.150476190476191,0,0,0,0.161904761904762
18485,0.300952380952381,0,0.312380952380952,0,0
18499,0.312380952380952,0,0.150476190476191,0.150476190476191,0.150476190476191
18500,0.451428571428571,0,0.312380952380952,0.150476190476191,0.150476190476191
18503,0.161904761904762,0,0,0,0
18509,0.150476190476191,0,0.150476190476191,0,0
18510,0.161904761904762,0,0.150476190476191,0.312380952380952,0
18511,0.161904761904762,0,0,0.150476190476191,0
18515,0,0,0.161904761904762,0,0
18516,0,0,0,0,0
18526,0,0,0.312380952380952,0,0.150476190476191
18527,0,0,0.150476190476191,0.150476190476191,0
18530,0,0,0.312380952380952,0.150476190476191,0
18531,0.312380952380952,0,0.451428571428571,0.161904761904762,0.161904761904762
18533,0.312380952380952,0,0,0.312380952380952,0.161904761904762
18538,0,0,0,0.312380952380952,0.312380952380952
18544,0.28952380952381,0,0.161904761904762,0,0.312380952380952
18552,0.150476190476191,0,0,0,0
18562,0,0,0,0.150476190476191,0
18563,0,0,0,0.161904761904762,0.161904761904762
18565,0,0,0.161904761904762,0.161904761904762,0.161904761904762
18569,0.28952380952381,0,0,0,0
18571,0.312380952380952,0,0,0.150476190476191,0.150476190476191
18592,0.300952380952381,0,0,0.312380952380952,0.312380952380952
18596,0,0,0,0,0
18599,0,0,0.161904761904762,0.161904761904762,0
18601,0.451428571428571,0,0,0,0
18611,0.312380952380952,0,0.161904761904762,0.312380952380952,0.150476190476191
18617,0,0,0,0.161904761904762,0.161904761904762
18618,0.150476190476191,0,0,0.312380952380952,0.312380952380952
18619,0.139047619047619,0,0,0,0
18621,0,0,0.161904761904762,0.139047619047619,0
18623,0,0,0.161904761904762,0,0
18624,0.451428571428571,0,0.161904761904762,0.312380952380952,0.312380952380952
18626,0,0,0,0.451428571428571,0.451428571428571
18629,0.139047619047619,0,0,0.161904761904762,0.161904761904762
18631,0,0,0,0.312380952380952,0
18633,0,0,0,0,0
18640,0,0,0,0.161904761904762,0
18643,0,0,0,0.312380952380952,0.150476190476191
18644,0.312380952380952,0.161904761904762,0,0.150476190476191,0
18648,0,0,0,0.150476190476191,0
18661,0.28952380952381,0,0,0.161904761904762,0
18665,0.150476190476191,0,0,0.312380952380952,0
18667,0.300952380952381,0,0.150476190476191,0.150476190476191,0
18669,0.161904761904762,0,0,0,0
18672,0.150476190476191,0,0.312380952380952,0.312380952380952,0
18674,0,0,0,0.150476190476191,0
18683,0.161904761904762,0,0,0.312380952380952,0
18692,0.150476190476191,0,0,0,0
18693,0.312380952380952,0,0,0.150476190476191,0
18697,0.451428571428571,0,0,0.150476190476191,0.150476190476191
18704,0,0,0,0.312380952380952,0
18707,0,0,0,0.150476190476191,0
18710,0.150476190476191,0,0,0.312380952380952,0.150476190476191
18713,0.150476190476191,0,0,0,0.150476190476191
18715,0.161904761904762,0,0,0.150476190476191,0.150476190476191
18717,0.139047619047619,0,0.139047619047619,0.312380952380952,0.150476190476191
18718,0.150476190476191,0,0.150476190476191,0,0.150476190476191
18722,0.300952380952381,0.161904761904762,0.161904761904762,0.150476190476191,0.150476190476191
18736,0.161904761904762,0,0,0.312380952380952,0.312380952380952
18738,0,0,0.150476190476191,0,0
18743,0.312380952380952,0,0.312380952380952,0.161904761904762,0.161904761904762
18755,0.451428571428571,0,0.28952380952381,0.312380952380952,0.312380952380952
18756,0.150476190476191,0,0,0.312380952380952,0.312380952380952
18762,0,0,0.312380952380952,0.150476190476191,0
18765,0.139047619047619,0,0.161904761904762,0,0.312380952380952
18772,0,0,0,0.312380952380952,0
18778,0,0,0,0.312380952380952,0.150476190476191
18779,0,0,0,0.150476190476191,0
18781,0.300952380952381,0,0,0.150476190476191,0.161904761904762
18783,0,0,0.161904761904762,0.312380952380952,0.312380952380952
18786,0.312380952380952,0,0.161904761904762,0.312380952380952,0.161904761904762
18788,0.312380952380952,0,0,0.161904761904762,0.161904761904762
18789,0,0,0.161904761904762,0.150476190476191,0
18796,0,0,0,0,0
18797,0.161904761904762,0,0.451428571428571,0.150476190476191,0
18806,0.161904761904762,0,0.150476190476191,0.150476190476191,0.150476190476191
18808,0,0,0.150476190476191,0.161904761904762,0.161904761904762
18809,0.451428571428571,0,0,0.161904761904762,0.312380952380952
18811,0.312380952380952,0,0.312380952380952,0.451428571428571,0.451428571428571
18814,0.150476190476191,0.312380952380952,0,0.150476190476191,0.150476190476191
18817,0.150476190476191,0,0,0,0.161904761904762
18821,0,0,0.150476190476191,0,0
18839,0.161904761904762,0,0,0.150476190476191,0.150476190476191
18847,0.139047619047619,0.300952380952381,0.451428571428571,0.161904761904762,0.161904761904762
18852,0.312380952380952,0,0.312380952380952,0.312380952380952,0.312380952380952
18863,0.161904761904762,0,0.150476190476191,0.150476190476191,0
18869,0.161904761904762,0,0.150476190476191,0,0
18870,0,0,0,0.161904761904762,0
18890,0.312380952380952,0.161904761904762,0.312380952380952,0.312380952380952,0.312380952380952
18916,0.161904761904762,0,0,0.161904761904762,0
18940,0.161904761904762,0,0,0.150476190476191,0
18949,0.161904761904762,0,0.161904761904762,0.161904761904762,0
18950,0.150476190476191,0,0.161904761904762,0.451428571428571,0.312380952380952
18960,0,0,0.150476190476191,0.161904761904762,0
18962,0.150476190476191,0,0,0.161904761904762,0.161904761904762
18964,0,0,0,0.161904761904762,0
18968,0.150476190476191,0,0,0,0
18969,0.161904761904762,0,0,0,0
18970,0,0,0,0,0.312380952380952
18972,0.312380952380952,0,0.312380952380952,0.161904761904762,0.161904761904762
18974,0.312380952380952,0,0.312380952380952,0.451428571428571,0.451428571428571
18984,0.312380952380952,0.161904761904762,0.161904761904762,0,0
18985,0.150476190476191,0,0,0,0.161904761904762
18986,0.150476190476191,0,0,0,0.161904761904762
18987,0,0,0,0.300952380952381,0
18988,0,0,0,0.150476190476191,0
18993,0,0,0.161904761904762,0.451428571428571,0.312380952380952
18997,0,0,0,0,0.161904761904762
18998,0,0,0,0,0
19005,0.312380952380952,0,0.312380952380952,0.312380952380952,0.312380952380952
19011,0,0,0.312380952380952,0.28952380952381,0
19012,0.312380952380952,0,0.312380952380952,0.161904761904762,0
19015,0.150476190476191,0,0.150476190476191,0.28952380952381,0.28952380952381
19016,0.150476190476191,0,0,0,0
19025,0.150476190476191,0,0,0,0
19041,0,0,0.150476190476191,0,0
19043,0,0,0.312380952380952,0.139047619047619,0
19047,0.161904761904762,0,0.150476190476191,0,0
19048,0,0,0,0.161904761904762,0
19065,0,0,0,0.312380952380952,0.161904761904762
19070,0,0,0,0,0
19073,0.312380952380952,0,0,0.161904761904762,0
19078,0,0,0,0.161904761904762,0
19080,0,0,0,0,0.161904761904762
19087,0.150476190476191,0,0,0,0
19098,0,0,0,0.161904761904762,0
19099,0,0,0,0.161904761904762,0.161904761904762
19101,0,0,0,0.150476190476191,0.150476190476191
19103,0.161904761904762,0,0.312380952380952,0.312380952380952,0.150476190476191
19122,0,0,0,0,0
19128,0,0,0.161904761904762,0,0
19138,0.161904761904762,0,0,0.161904761904762,0.161904761904762
19160,0.161904761904762,0.161904761904762,0.161904761904762,0,0
19183,0.161904761904762,0,0,0,0
19184,0.312380952380952,0,0.150476190476191,0.139047619047619,0
19185,0,0,0,0,0
19187,0,0,0,0,0.161904761904762
19208,0,0,0.161904761904762,0.139047619047619,0
19209,0.150476190476191,0,0.312380952380952,0,0
19224,0,0,0.312380952380952,0.451428571428571,0.451428571428571
19237,0.161904761904762,0,0.161904761904762,0,0
19240,0.161904761904762,0,0,0,0
19244,0.312380952380952,0,0,0,0
19252,0.161904761904762,0,0,0,0.150476190476191
19254,0,0,0,0.161904761904762,0.161904761904762
19257,0.161904761904762,0,0,0.161904761904762,0
19277,0.161904761904762,0,0,0.161904761904762,0
19282,0,0,0,0,0
19286,0.312380952380952,0,0.150476190476191,0.139047619047619,0.139047619047619
19293,0.161904761904762,0,0,0,0
19305,0.161904761904762,0,0,0,0
19309,0,0,0,0.161904761904762,0
19311,0.161904761904762,0,0,0,0
19314,0,0,0,0,0
19319,0.161904761904762,0,0.161904761904762,0,0
19333,0.161904761904762,0,0.161904761904762,0.161904761904762,0.161904761904762
19344,0,0,0,0.150476190476191,0.28952380952381
19346,0.161904761904762,0,0,0,0
19347,0.161904761904762,0,0,0.161904761904762,0.161904761904762
19348,0,0,0,0,0.150476190476191
19352,0,0,0,0,0
19362,0,0,0,0.161904761904762,0
19370,0.161904761904762,0,0,0.139047619047619,0.139047619047619
19378,0,0,0,0.28952380952381,0.139047619047619
19424,0.161904761904762,0,0,0,0
19451,0,0,0.161904761904762,0,0
19454,0.161904761904762,0,0,0,0
19462,0.161904761904762,0,0.161904761904762,0.312380952380952,0.150476190476191
19470,0.161904761904762,0,0,0.300952380952381,0.161904761904762
19474,0,0,0,0.451428571428571,0.451428571428571
19482,0,0,0,0.150476190476191,0
19502,0.161904761904762,0,0,0.161904761904762,0.161904761904762
19516,0,0,0,0.150476190476191,0
19523,0.161904761904762,0,0.161904761904762,0,0
19528,0.161904761904762,0,0,0,0
19532,0.161904761904762,0,0.161904761904762,0.139047619047619,0.139047619047619
19557,0,0,0,0,0
19591,0,0,0,0,0
19599,0,0,0,0.161904761904762,0.161904761904762
19602,0.161904761904762,0,0,0.28952380952381,0
19608,0,0,0,0,0
19611,0.161904761904762,0,0,0,0
19612,0.161904761904762,0,0.161904761904762,0,0
19638,0.161904761904762,0,0.161904761904762,0,0
19641,0.161904761904762,0,0,0.150476190476191,0.150476190476191
19644,0,0,0,0.300952380952381,0.300952380952381
19647,0.161904761904762,0,0.161904761904762,0,0
19652,0,0,0,0,0
19654,0.161904761904762,0,0,0.161904761904762,0.161904761904762
19711,0,0,0,0.150476190476191,0.150476190476191
19721,0,0,0,0.312380952380952,0.312380952380952
19722,0,0,0,0,0
19738,0,0,0,0.312380952380952,0.312380952380952
19775,0,0,0.161904761904762,0,0
19787,0.161904761904762,0,0.161904761904762,0,0
19834,0,0,0,0,0
19844,0,0,0,0,0
19846,0,0,0,0.451428571428571,0.451428571428571
19897,0,0,0,0.161904761904762,0
19900,0,0,0,0.451428571428571,0.451428571428571
19917,0,0,0,0.139047619047619,0.139047619047619
19954,0,0,0,0.139047619047619,0
19962,0,0,0,0.150476190476191,0.150476190476191
20052,0,0,0,0.161904761904762,0
20139,0,0,0,0.150476190476191,0
20154,0,0,0,0.312380952380952,0
20268,0,0,0,0.312380952380952,0
20307,0,0,0,0.28952380952381,0
20313,0,0,0,0.139047619047619,0
20405,0,0,0,0.312380952380952,0
20414,0,0,0,0.451428571428571,0
20462,0,0,0,0.150476190476191,0.150476190476191
12407,0.36952380952381,0,0,0.451428571428571,0.451428571428571
12604,0.419047619047619,0.255238095238095,0,0.161904761904762,0.161904761904762
12888,0.184761904761905,0.167619047619048,0,0,0
20434,0,0,0,0.161904761904762,0
168,0,0,0,0,0.161904761904762
648,0.133333333333333,0.0247619047619048,0,0.28952380952381,0
722,0.211428571428571,0,0,0.451428571428571,0.28952380952381
1066,0,0,0,0.161904761904762,0
1413,0,0,0,0.451428571428571,0.28952380952381
1414,0,0,0,0.451428571428571,0.451428571428571
1416,0,0,0,0.451428571428571,0
1419,0,0,0,0.451428571428571,0.451428571428571
1662,0.0704761904761905,0.0819047619047619,0,0,0
1689,0.396190476190476,0.0380952380952381,0,0,0
1712,0.137142857142857,0,0,0,0.139047619047619
1766,0,0,0,0.451428571428571,0.451428571428571
1801,0.424761904761905,0.28,0.28952380952381,0.451428571428571,0.150476190476191
1842,0,0,0,0,0
1922,0,0,0,0,0
2031,0.236190476190476,0,0,0,0
2096,0.203809523809524,0.24,0,0,0
2186,0.131428571428571,0,0,0,0
2241,0,0,0,0,0
2411,0.0380952380952381,0,0,0,0
2452,0.546666666666667,0,0,0,0
2456,0,0,0,0,0
2759,0.245714285714286,0,0,0,0
2901,0.325714285714286,0,0,0,0
2932,0,0,0,0.161904761904762,0
2934,0,0,0,0.451428571428571,0.28952380952381
2936,0,0,0,0.451428571428571,0.451428571428571
2937,0,0,0,0.451428571428571,0.451428571428571
2938,0,0,0,0.451428571428571,0.451428571428571
2939,0,0,0,0.451428571428571,0.451428571428571
2940,0,0,0,0.451428571428571,0.451428571428571
3029,0,0,0,0.451428571428571,0.451428571428571
3031,0,0,0,0.451428571428571,0.28952380952381
3033,0.405714285714286,0,0,0.161904761904762,0
3154,0.0666666666666667,0.0933333333333334,0,0.451428571428571,0.451428571428571
3163,0.0780952380952381,0,0,0,0
3169,0,0,0,0.312380952380952,0
3176,0.0571428571428571,0,0,0.150476190476191,0.150476190476191
3181,0,0,0,0.312380952380952,0
3182,0.0933333333333334,0.0285714285714286,0,0,0
3183,0.114285714285714,0,0,0.451428571428571,0.161904761904762
3185,0.0361904761904762,0,0,0.139047619047619,0
3186,0,0,0,0.312380952380952,0
3193,0,0,0,0,0
3205,0,0,0,0.312380952380952,0
3207,0,0,0,0.451428571428571,0
3225,0.00952380952380952,0,0,0.161904761904762,0
3226,0.0628571428571429,0.0838095238095238,0,0.150476190476191,0
3227,0,0,0,0,0
3256,0.0380952380952381,0,0,0.312380952380952,0
3265,0,0,0,0.451428571428571,0
3267,0,0,0,0,0
3279,0.0723809523809524,0.0476190476190476,0,0,0
3285,0.0361904761904762,0,0,0.161904761904762,0
3286,0.114285714285714,0.0247619047619048,0,0.300952380952381,0.451428571428571
3295,0.0247619047619048,0,0,0.312380952380952,0
3308,0.0838095238095238,0,0,0.161904761904762,0.161904761904762
3339,0.161904761904762,0,0,0.28952380952381,0
3344,0,0,0,0.150476190476191,0
3348,0.0571428571428571,0,0,0.312380952380952,0
3356,0,0,0,0.312380952380952,0
3358,0,0,0,0.312380952380952,0.150476190476191
3368,0.0380952380952381,0,0,0.312380952380952,0
3378,0.0780952380952381,0,0,0.451428571428571,0.150476190476191
3395,0,0,0,0.161904761904762,0
3407,0,0,0,0,0
3408,0,0,0,0.312380952380952,0
3413,0,0,0,0.312380952380952,0.312380952380952
3423,0.0685714285714286,0,0,0,0
3428,0,0,0,0,0
3432,0.114285714285714,0,0,0.161904761904762,0
3434,0,0,0,0.451428571428571,0
3436,0,0,0,0,0
3441,0.152380952380952,0,0,0.161904761904762,0.139047619047619
3450,0.0933333333333334,0,0,0.161904761904762,0
3454,0.0647619047619048,0.0476190476190476,0,0.312380952380952,0
3460,0.0514285714285715,0,0,0.161904761904762,0
3461,0.0933333333333334,0,0,0,0
3466,0.0761904761904762,0,0,0.161904761904762,0
3483,0.137142857142857,0,0,0.161904761904762,0.161904761904762
3489,0.0933333333333334,0,0,0.150476190476191,0
3494,0,0,0,0,0
3506,0,0,0,0,0
3507,0,0,0,0.161904761904762,0
3510,0.0857142857142857,0,0,0.300952380952381,0.300952380952381
3523,0.0971428571428572,0,0,0.161904761904762,0.161904761904762
3529,0.0628571428571429,0,0,0,0
3533,0.0247619047619048,0,0,0,0
3539,0.04,0.0361904761904762,0,0.161904761904762,0.161904761904762
3544,0.0247619047619048,0,0,0.161904761904762,0
3548,0.0380952380952381,0.060952380952381,0,0.312380952380952,0.150476190476191
3558,0,0,0,0.161904761904762,0
3568,0,0,0,0,0
3626,0,0,0,0.161904761904762,0
3663,0.152380952380952,0,0,0.139047619047619,0.28952380952381
3664,0.112380952380952,0,0,0.451428571428571,0.161904761904762
3665,0.152380952380952,0.127619047619048,0,0,0
3702,0.0761904761904762,0,0,0.312380952380952,0.312380952380952
3703,0.0685714285714286,0,0,0.312380952380952,0
3707,0.152380952380952,0.019047619047619,0,0,0
3713,0,0.0285714285714286,0,0.150476190476191,0.150476190476191
3719,0.0476190476190476,0.0361904761904762,0,0.312380952380952,0
3720,0.0628571428571429,0,0,0.451428571428571,0.451428571428571
3721,0,0.0476190476190476,0,0.451428571428571,0.139047619047619
3722,0,0,0,0.150476190476191,0.161904761904762
3735,0,0,0,0.161904761904762,0
3741,0.0285714285714286,0,0,0,0
3743,0.059047619047619,0,0,0.161904761904762,0
3745,0.0914285714285714,0.019047619047619,0,0,0
3747,0.0133333333333333,0,0,0.139047619047619,0
3749,0,0,0,0,0
3751,0,0,0,0,0
3780,0.0285714285714286,0,0,0,0
3784,0.220952380952381,0,0,0.312380952380952,0
3788,0.11047619047619,0,0,0.312380952380952,0.150476190476191
3821,0,0,0,0.150476190476191,0
3835,0.0952380952380952,0,0,0.161904761904762,0
3936,0.220952380952381,0.106666666666667,0.150476190476191,0.312380952380952,0.312380952380952
3946,0,0,0,0.312380952380952,0
3961,0.866666666666667,0,0,0.161904761904762,0.161904761904762
3982,0.0476190476190476,0,0,0.150476190476191,0
3999,0.114285714285714,0,0,0,0
4003,0,0,0,0,0
4010,0.0628571428571429,0,0,0.161904761904762,0
4022,0.019047619047619,0,0,0,0
4026,0.0685714285714286,0,0,0,0
4030,0,0,0,0.161904761904762,0
4032,0,0,0,0.300952380952381,0.161904761904762
4034,0.0800000000000001,0,0,0,0
4036,0.019047619047619,0,0,0.161904761904762,0
4037,0,0,0,0.451428571428571,0.451428571428571
4038,0.0247619047619048,0.0476190476190476,0,0.161904761904762,0
4045,0,0,0,0,0
4050,0.123809523809524,0,0,0.139047619047619,0.139047619047619
4054,0,0,0,0,0
4056,0.123809523809524,0,0,0,0
4064,0.135238095238095,0,0,0.161904761904762,0
4070,0.0285714285714286,0,0,0.312380952380952,0
4071,0,0,0,0,0
4076,0,0,0,0,0
4082,0,0,0,0.451428571428571,0.161904761904762
4089,0,0,0,0.161904761904762,0
4091,0.16952380952381,0,0,0.312380952380952,0
4093,0,0,0,0.451428571428571,0.161904761904762
4096,0,0,0,0,0
4097,0.0419047619047619,0.00952380952380952,0,0.312380952380952,0.150476190476191
4105,0,0,0,0.161904761904762,0
4111,0.0838095238095238,0,0,0.312380952380952,0.312380952380952
4118,0.114285714285714,0,0,0.161904761904762,0
4123,0.0819047619047619,0,0,0,0
4137,0.131428571428571,0,0,0.312380952380952,0.312380952380952
4179,0.0476190476190476,0,0,0.28952380952381,0.28952380952381
4217,0.112380952380952,0,0,0.28952380952381,0.28952380952381
4224,0.114285714285714,0,0,0.28952380952381,0.451428571428571
4242,0.394285714285714,0,0,0.451428571428571,0
4263,0.0247619047619048,0,0,0.451428571428571,0
4269,0,0,0,0.161904761904762,0.161904761904762
4272,0.0552380952380953,0,0,0.312380952380952,0
4296,0,0,0,0,0
4316,0.121904761904762,0,0,0.451428571428571,0
4341,0.114285714285714,0,0,0.312380952380952,0.150476190476191
4347,0.08,0,0,0.312380952380952,0
4349,0.0723809523809524,0,0,0.451428571428571,0.312380952380952
4354,0.108571428571429,0,0,0.312380952380952,0
4356,0,0,0,0.161904761904762,0
4357,0.0133333333333333,0,0,0,0
4362,0,0,0,0,0
4363,0.112380952380952,0,0,0.28952380952381,0
4367,0.0933333333333334,0,0,0.312380952380952,0.150476190476191
4389,0,0,0,0.312380952380952,0.312380952380952
4390,0.0933333333333334,0,0,0.312380952380952,0.312380952380952
4427,0.0647619047619048,0.0476190476190476,0,0.451428571428571,0
4428,0.0933333333333334,0.0476190476190476,0,0.312380952380952,0.150476190476191
4440,0.0380952380952381,0,0,0,0
4464,0.0895238095238095,0,0,0.451428571428571,0.451428571428571
4467,0,0,0,0.312380952380952,0.312380952380952
4484,0,0,0,0.451428571428571,0.312380952380952
4508,0,0,0,0.300952380952381,0.161904761904762
4521,0.0933333333333334,0,0,0.150476190476191,0.312380952380952
4523,0,0,0,0,0
4548,0.0933333333333334,0,0,0,0
4552,0,0,0,0.451428571428571,0.150476190476191
4566,0.0876190476190477,0,0,0.312380952380952,0.312380952380952
4583,0,0,0,0.451428571428571,0.161904761904762
4606,0,0,0,0.451428571428571,0
4608,0,0,0,0.312380952380952,0
4783,0,0,0,0.161904761904762,0
4817,0,0,0,0,0.451428571428571
4868,0,0,0,0.312380952380952,0.312380952380952
4985,0,0,0,0,0.161904761904762
5202,0,0,0,0,0.28952380952381
5244,0,0,0.139047619047619,0,0
5327,0.019047619047619,0,0,0.312380952380952,0.312380952380952
5330,0,0,0,0.161904761904762,0
5336,0.148571428571429,0,0,0.451428571428571,0.312380952380952
5352,0.257142857142857,0.0971428571428572,0,0,0
5378,0,0,0,0,0.139047619047619
5385,0,0,0,0.150476190476191,0.312380952380952
5389,0.0380952380952381,0,0,0.312380952380952,0.312380952380952
5398,0,0,0,0.451428571428571,0.451428571428571
5402,0,0,0,0.451428571428571,0.451428571428571
5404,0,0,0,0.451428571428571,0.451428571428571
5406,0,0,0,0.451428571428571,0.451428571428571
5407,0,0,0,0.451428571428571,0.451428571428571
5409,0,0,0,0.451428571428571,0.451428571428571
5410,0,0,0,0.451428571428571,0.451428571428571
5411,0,0,0,0.451428571428571,0.451428571428571
5412,0,0,0,0.451428571428571,0
5413,0,0,0,0.451428571428571,0.451428571428571
5414,0,0,0,0.451428571428571,0.451428571428571
5415,0,0,0,0.451428571428571,0.451428571428571
5416,0,0,0,0.451428571428571,0.451428571428571
5417,0,0,0,0.451428571428571,0.451428571428571
5419,0,0,0,0.451428571428571,0.451428571428571
5420,0,0,0,0.451428571428571,0.451428571428571
5421,0,0,0,0.451428571428571,0.451428571428571
5422,0,0,0,0.451428571428571,0.451428571428571
5424,0,0,0,0.451428571428571,0.451428571428571
5425,0,0,0,0.451428571428571,0.28952380952381
5427,0,0,0,0.451428571428571,0
5428,0,0,0,0.451428571428571,0.451428571428571
5429,0,0,0,0.451428571428571,0.451428571428571
5430,0,0,0,0.451428571428571,0.451428571428571
5432,0,0,0,0.451428571428571,0.451428571428571
5433,0,0,0,0.451428571428571,0.451428571428571
5434,0,0,0,0.451428571428571,0.451428571428571
5435,0,0,0,0.451428571428571,0.451428571428571
5436,0,0,0,0.451428571428571,0.28952380952381
5437,0,0,0,0.451428571428571,0.451428571428571
5438,0,0,0,0.451428571428571,0.451428571428571
5439,0,0,0,0.451428571428571,0.451428571428571
5440,0,0,0,0.451428571428571,0.451428571428571
5441,0,0,0,0.451428571428571,0
5442,0,0,0,0.451428571428571,0.451428571428571
5444,0,0,0,0.451428571428571,0.451428571428571
5447,0,0,0,0.451428571428571,0.451428571428571
5449,0,0,0,0.451428571428571,0.451428571428571
5450,0,0,0,0.451428571428571,0.451428571428571
5451,0,0,0,0.451428571428571,0.451428571428571
5452,0,0,0,0.451428571428571,0.28952380952381
5453,0,0,0,0.451428571428571,0.451428571428571
5454,0,0,0,0.451428571428571,0.451428571428571
5455,0,0,0,0.451428571428571,0.451428571428571
5456,0,0,0,0.451428571428571,0.451428571428571
5457,0,0,0,0.451428571428571,0.451428571428571
5458,0,0,0,0.451428571428571,0.451428571428571
5459,0,0,0,0.312380952380952,0
5460,0,0,0,0.451428571428571,0.451428571428571
5462,0,0,0,0.451428571428571,0.451428571428571
5464,0,0,0,0.451428571428571,0.451428571428571
5465,0,0,0,0.451428571428571,0.451428571428571
5466,0,0,0,0.451428571428571,0.451428571428571
5502,0,0,0,0,0
5514,0.142857142857143,0,0,0,0
5518,0.0647619047619048,0,0,0,0
5526,0,0,0,0,0
5568,0.624761904761905,0,0.150476190476191,0,0
5584,0,0,0,0.451428571428571,0.451428571428571
5617,0,0,0,0.161904761904762,0
5639,0,0,0,0.451428571428571,0.28952380952381
5692,0,0,0,0,0
5714,0.674285714285714,0.0247619047619048,0.150476190476191,0.161904761904762,0
5731,0.28952380952381,0,0.139047619047619,0,0
5745,0.396190476190476,0,0.150476190476191,0,0
5770,0.316190476190476,0.398095238095238,0,0,0
5784,0,0,0,0,0
5790,0.291428571428571,0,0,0,0
5793,0,0,0,0.161904761904762,0
5841,0.139047619047619,0,0,0.161904761904762,0
5846,0.398095238095238,0.398095238095238,0,0,0.161904761904762
5866,0.0780952380952381,0,0,0,0
5876,0.00952380952380952,0,0,0,0
5906,0.548571428571429,0.398095238095238,0,0,0.161904761904762
5909,0,0,0,0.451428571428571,0.451428571428571
5911,0,0,0,0.161904761904762,0
5928,0,0,0,0.451428571428571,0.139047619047619
5934,0.0361904761904762,0,0,0,0
5983,0.102857142857143,0.0419047619047619,0,0.312380952380952,0
5986,0.102857142857143,0,0,0,0
5990,0.0876190476190477,0,0,0.451428571428571,0.451428571428571
5992,0,0,0,0.139047619047619,0
6005,0.0933333333333334,0.0361904761904762,0,0,0
6007,0.04,0,0,0.312380952380952,0.312380952380952
6011,0.0742857142857143,0,0,0.312380952380952,0
6012,0,0,0,0.451428571428571,0.451428571428571
6034,0,0,0,0,0
6056,0.059047619047619,0,0.139047619047619,0,0
6060,0.019047619047619,0,0,0,0
6070,0.0247619047619048,0.219047619047619,0,0.161904761904762,0.161904761904762
6079,0.531428571428571,0.059047619047619,0,0,0
6091,0.331428571428571,0,0,0,0
6108,0,0,0,0.161904761904762,0
6111,0.0876190476190477,0,0,0,0
6132,0,0,0,0.161904761904762,0
6137,0,0,0,0.312380952380952,0
6163,0,0,0,0.451428571428571,0.451428571428571
6172,0.0285714285714286,0,0,0.139047619047619,0
6192,0,0,0,0.312380952380952,0.312380952380952
6211,0,0,0,0,0
6241,0,0,0,0.451428571428571,0.451428571428571
6251,0,0,0,0.161904761904762,0
6254,0.0990476190476191,0.0361904761904762,0,0,0
6308,0,0,0,0.312380952380952,0
6350,0,0,0,0.161904761904762,0
6403,0.0914285714285714,0,0,0.312380952380952,0.312380952380952
6418,0.019047619047619,0,0,0,0
6431,0,0,0,0.451428571428571,0
6439,0,0,0,0.451428571428571,0.451428571428571
6450,0,0,0,0,0
6479,0,0,0,0.451428571428571,0.451428571428571
6482,0,0,0,0.161904761904762,0
6500,0,0,0,0.312380952380952,0
6539,0,0,0,0.451428571428571,0.312380952380952
6548,0,0,0,0.451428571428571,0.451428571428571
6566,0.152380952380952,0.0476190476190476,0,0.139047619047619,0
6590,0,0,0,0.451428571428571,0.28952380952381
6591,0,0,0,0.451428571428571,0.451428571428571
6593,0,0,0,0.451428571428571,0.451428571428571
6600,0,0,0,0.451428571428571,0.451428571428571
6604,0.0933333333333334,0.0476190476190476,0,0.161904761904762,0.161904761904762
6606,0.140952380952381,0,0,0,0
6608,0.106666666666667,0,0,0,0
6629,0.161904761904762,0,0,0.150476190476191,0.150476190476191
6636,0,0,0,0.150476190476191,0
6643,0,0,0,0,0
6646,0,0,0,0,0
6650,0.019047619047619,0,0,0.312380952380952,0.312380952380952
6655,0,0,0,0.161904761904762,0.161904761904762
6656,0.0247619047619048,0,0,0.312380952380952,0
6678,0,0,0,0.312380952380952,0
6691,0.588571428571429,0,0,0.139047619047619,0.451428571428571
6718,0,0,0,0.451428571428571,0.451428571428571
6845,0.361904761904762,0.268571428571429,0.28952380952381,0.451428571428571,0.451428571428571
6847,0,0,0,0.161904761904762,0
6883,0.00952380952380952,0,0,0.161904761904762,0
6912,0.0761904761904762,0,0,0,0
6941,0,0,0,0.161904761904762,0.451428571428571
6974,0,0,0.150476190476191,0.161904761904762,0.161904761904762
6975,0,0,0,0.451428571428571,0.451428571428571
7009,0.436190476190476,0.0704761904761905,0,0.312380952380952,0.312380952380952
7089,0,0,0,0.161904761904762,0.161904761904762
7110,0,0,0,0,0.312380952380952
7123,0,0,0,0.451428571428571,0.451428571428571
7136,0,0,0,0.300952380952381,0.451428571428571
7173,0.687619047619048,0,0,0.312380952380952,0.312380952380952
7190,0,0,0,0,0
7206,0,0,0,0.451428571428571,0.451428571428571
7208,0,0,0,0.451428571428571,0.451428571428571
7226,0,0,0,0.451428571428571,0
7232,0,0,0,0.451428571428571,0.451428571428571
7233,0,0,0,0.451428571428571,0.451428571428571
7234,0,0,0,0.451428571428571,0.451428571428571
7250,0,0,0,0,0
